id,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,LONG,LAT
2148,BRUNSWICK URGENT CARE,732-422-4889,3110 STATE HIGHWAY 27,SUITE 4,KENDALL PARK,NJ,8824,-74.53873670000002,40.4363796
2149,WOODSTOCK FAMILY AND URGENT CARE,770-771-5600,12926 STATE HIGHWAY 92,SUITE 1000,WOODSTOCK,GA,30188,-84.4705319,34.086876399999994
2150,UNIVERSITY WALK-IN FAMILY CARE,256-890-8700,501 WYNN DRIVE NORTHWEST, ,HUNTSVILLE,AL,35816,-86.65473809999999,34.7339531
2151,PHYSICIANS IMMEDIATE MED,770-505-3000,10905 HAYNES BRIDGE ROAD, ,ALPHARETTA,GA,30022,-84.2851625,34.0511464
2152,URGENT FAMILY HEALTH CARE,305-387-0350,5673 SOUTHWEST 137TH AVENUE,MILLER PLAZA,MIAMI,FL,33183,-80.4141857,25.7132863
2153,CONCENTRA URGENT CARE - AIRPORT NORTH,404-768-3351,3580 ATLANTA AVENUE, ,HAPEVILLE,GA,30354,-84.41129090000001,33.6563795
2154,HENRY HEALTHCARE MCDONOUGH,770-957-0035,101 REGENCY PARK DRIVE,SUITE 100,MCDONOUGH,GA,30253,-84.1725728,33.433081
2155,IMMEDICENTER - CLIFTON,973-778-5566,1355 BROAD STREET, ,CLIFTON,NJ,7013,-74.1783507,40.8535161
2156,SOLANTIC WALK-IN URGENT CARE - PEMBROKE PINES,954-378-0333,9035 PINES BOULEVARD, ,PEMBROKE PINES,FL,33024,-80.26510649999999,26.0095589
2157,WOODPARK MEDICAL CENTER,770-926-4150,203 WOODPARK PLACE,BUILDING C,WOODSTOCK,GA,30188,-84.52437990000001,34.0880512
2158,NORTH ALABAMA MEDICAL CARE,256-650-4665,11100 SOUTH MEMORIAL PARKWAY, ,HUNTSVILLE,AL,35803,-86.56775040000001,34.627444700000005
2159,ONE HEALTHCARE LIMITED LIABILITY COMPANY,732-981-1111,1100 CENTENNIAL AVENUE,SUITE 103-104,PISCATAWAY,NJ,8854,-74.4591086,40.5509625
2160,IMMEDIATE CARE CENTER - SOUTH,317-888-3508,1001 NORTH MADISON AVENUE, ,GREENWOOD,IN,46142,-86.11420820000001,39.6283801
2161,SUMMIT EXPRESS CLINIC - DEANE HILL,865-558-9822,7211 WELLINGTON DRIVE, ,KNOXVILLE,TN,37919,-84.0256771,35.929565000000004
2162,MED ONE URGENT CARE AND OCCUPATIONAL HEALTH CENTER,765-646-6331,4925 SOUTH SCATTERFIELD ROAD, ,ANDERSON,IN,46013,-85.6534161,40.064561100000006
2163,EDGEWATER MEDICAL CENTER,910-893-4111,100 SOUTH 10TH STREET, ,LILLINGTON,NC,27546,-78.8172252,35.4048058
2164,DUNKIRK MEDICAL CENTER,410-257-3938,10845 TOWN CENTER BOULEVARD, ,DUNKIRK,MD,20754,-76.6576068,38.725921500000005
2165,HALIFAX MEDICAL CENTER EXPRESS CARE,386-254-4369,303 NORTH CLYDE MORRIS BOULEVARD, ,DAYTONA BEACH,FL,32114,-81.05524720000001,29.2010171
2166,THE CONVENIENT CARE CENTER,765-935-1905,1350 CHESTER BOULEVARD, ,RICHMOND,IN,47374,-84.88935749999999,39.8450425
2167,PREFERRED FAMILY PHYSICIANS AND URGENT CARE,260-726-6515,430 WEST VOTAW STREET, ,PORTLAND,IN,47371,-84.98356740000001,40.4414308
2168,SOLANTIC WALK-IN URGENT CARE - COCONUT CREEK,954-633-1422,4450 STATE ROAD 7,SUITE 1,COCONUT CREEK,FL,33073,-80.20104470000001,26.284387699999996
2169,EAST ALBANY MEDICAL CENTER,229-639-3100,1712 EAST BROAD AVENUE, ,ALBANY,GA,31705,-84.10517309999999,31.5747289
2170,PROMPTCARE - EAST,812-353-6888,326 SOUTH WOODSCREST DRIVE, ,BLOOMINGTON,IN,47401,-86.5029262,39.1638807
2171,BRYANS ROAD MEDICAL CENTER,301-375-8080,3059 MARSHALL HALL ROAD, ,BRYANS ROAD,MD,20616,-77.07490340000001,38.629710700000004
2172,CAROLINA QUICK CARE,252-451-3411,550 NORTH WINSTEAD AVENUE, ,ROCKY MOUNT,NC,27804,-77.8494225,35.973113399999995
2173,PATIENT FIRST - PERRY HALL,410-529-9200,8830 BELAIR ROAD, ,BALTIMORE,MD,21236,-76.48581259999999,39.3946309
2174,PATIENT FIRST - LAUREL,301-497-1820,3357 B CORRIDOR MARKETPLACE, ,LAUREL,MD,20724,-76.80738290000001,39.097570899999994
2175,CLARK-HOLDER CLINIC - URGENT CARE,706-812-4293,303 SMITH STREET, ,LAGRANGE,GA,30240,-85.03391500000001,33.0430763
2176,WATSON CLINIC URGENT CARE CENTER,863-680-7554,1600 LAKELAND HILLS BOULEVARD, ,LAKELAND,FL,33805,-81.9540819,28.066740399999997
2177,MEDICAL CENTER OF CENTRAL GEORGIA - NORTHWEST,478-757-7865,5925 ZEBULON ROAD, ,MACON,GA,31210,-83.759258,32.8803414
2178,IMMEDIATE CARE CENTER - WEST,317-271-5080,650 NORTH GIRLS SCHOOL ROAD, ,INDIANAPOLIS,IN,46214,-86.2898239,39.7754412
2179,CARLE CLINIC - CHAMPAIGN ON CURTIS,217-365-6203,1701 WEST CURTIS ROAD, ,CHAMPAIGN,IL,61822,-88.2748655,40.0681727
2180,BROWNSBURG FAMILY MEDICAL,317-852-1770,321 EAST NORTHFIELD DRIVE,SUITE 100,BROWNSBURG,IN,46112,-86.3872214,39.8562999
2181,CONVENIENT HEALTH CARE,301-645-8550,12090 OLD LINE CENTER, ,WALDORF,MD,20602,-76.89079240000001,38.6166999
2182,MEDCARE URGENT CARE,706-322-2223,5612 WHITESVILLE ROAD, ,COLUMBUS,GA,31904,-84.9597792,32.5239268
2183,MILL CREEK FAMILY AND URGENT CARE,770-704-4911,7820 HICKORY FLAT HIGHWAY, ,WOODSTOCK,GA,30188,-84.4069623,34.155989899999994
2184,CITRUS COUNTY HEALTH DEPARTMENT,352-726-0153,120 NORTH MONTGOMERY AVENUE, ,INVERNESS,FL,34450,-82.34434540000001,28.8372473
2185,FLOYD URGENT CARE IN SUMMERVILLE,706-857-1010,11766 UNITED STATES HIGHWAY 27, ,SUMMERVILLE,GA,30747,-85.3306562,34.5000331
2186,DOCTORS URGENT CARE OFFICES - MIDDLETOWN,513-422-7703,3290 VILLAGE DRIVE, ,FRANKLIN,OH,45005,-84.32833409999999,39.4936984
2187,URGENT MED CARE,256-830-5777,7583 WALL TRIANA HIGHWAY, ,MADISON,AL,35757,-86.7487682,34.8071479
2188,ALABAMA URGENT CARE FOR WOMEN,256-382-3344,3007 MEMORIAL PARKWAY SOUTHWEST,SUITE C,HUNTSVILLE,AL,35801,-86.5864497,34.704123700000004
2189,MEDCHECK - GREENWOOD,317-887-7640,1664 WEST SMITH VALLEY ROAD, ,GREENWOOD,IN,46142,-86.1562343,39.606425
2190,ARCHBOLD URGENT CARE CENTER,229-228-4136,2705 EAST PINETREE BOULEVARD, ,THOMASVILLE,GA,31792,-83.9510109,30.8517545
2191,MEDIC-CARE WALK-IN CLINIC,727-347-2273,6801 GULFPORT BOULEVARD SOUTH, ,SOUTH PASADENA,FL,33707,-82.73316059999999,27.758526500000002
2192,URGENT CARE OF SEYMOUR,812-519-1552,1130 MEDICAL PLACE, ,SEYMOUR,IN,47274,-85.8731565,38.9568407
2193,MED CENTER 1,252-353-1464,1688 EAST ARLINGTON BOULEVARD, ,GREENVILLE,NC,27858,-77.3596345,35.5714783
2194,MBOD MEDICAL SPA,305-336-4288,1717 NORTH BAYSHORE DRIVE,SUITE 230,MIAMI,FL,33132,-80.18644880000001,25.7915467
2195,PARK DUVALLE COMMUNITY HEALTH CENTER,502-774-4401,3015 WILSON AVENUE, ,LOUISVILLE,KY,40211,-85.8071862,38.2273627
2196,EXPRESS MEDICAL CARE,864-725-5020,102 ROCK CREEK BOULEVARD, ,GREENWOOD,SC,29649,-82.1685444,34.217717900000004
2197,EAST DUBLIN URGENT CARE CENTER,478-275-1122,406 CENTRAL DRIVE, ,DUBLIN,GA,31027,-82.88133470000001,32.5491559
2198,BRADLEY URGENT CARE,423-476-2464,104 STUART ROAD NORTHEAST, ,CLEVELAND,TN,37312,-84.8456753,35.19988920000001
2199,FOREST URGENT CARE CENTER,718-268-6808,108-10 72ND AVENUE,SUITE 3A,FOREST HILLS,NY,11375,-73.8421963,40.7195593
2200,PATIENT FIRST - GENERAL BOOTH,757-721-0512,1605 GENERAL BOOTH BOULEVARD, ,VIRGINIA BEACH,VA,23454,-76.000488,36.7851354
2201,PATIENT FIRST - NEWTOWN,757-473-8400,332 NEWTOWN ROAD, ,VIRGINIA BEACH,VA,23462,-76.1793838,36.8489825
2202,PIEDMONT OCCUPATIONAL AND URGENT CARE,336-349-4070,217 TURNER DRIVE,SUITE A,REIDSVILLE,NC,27320,-79.6596348,36.338094
2203,SOLANTIC WALK-IN URGENT CARE - ARLINGTON,904-642-0337,2401 MONUMENT ROAD, ,JACKSONVILLE,FL,32225,-81.50272790000001,30.3581369
2204,TANNER MEDICAL CENTER INCORPORATED - IMMEDIATE CARE,770-949-7500,101 MIRRORLAKE BOULEVARD,SUITE 101,VILLA RICA,GA,30180,-84.8996407,33.7297966
2205,FIRST PRIORITY MEDICAL CHOICE,304-263-4927,51 STREET OF DREAMS, ,MARTINSBURG,WV,25403,-77.9998517,39.464620200000006
2206,NEXTCARE URGENT CARE - LINCOLNTON,704-732-7710,111 DAVE WARLICK DRIVE, ,LINCOLNTON,NC,28092,-81.2390412,35.469344799999995
2207,CARE EXPRESS AND PEDIATRICS,304-473-1440,11 NORTH LOCUST STREET, ,BUCKHANNON,WV,26201,-80.23205440000001,38.994613
2208,US HEALTHWORKS MEDICAL GROUP - MOUNT LAUREL,856-780-9910,16000 HORIZON WAY,SUITE 600,MOUNT LAUREL,NJ,8054,-74.9591444,39.920714200000006
2209,REDIMED OF MIAMI COUNTY-DOD,765-689-0071,1445 WEST HOOSIER BOULEVARD, ,PERU,IN,46970,-86.1356929,40.6661237
2210,INDIANA WALK IN CLINIC,724-463-1410,7 SOUTH 5TH STREET, ,INDIANA,PA,15701,-79.1480747,40.6225547
2211,URGENT CARE CENTER,724-334-4710,651 4TH AVENUE, ,NEW KENSINGTON,PA,15068,-79.7661332,40.5614119
2212,VALLEY HEALTH HUNTINGTON,304-525-0572,1301 HAL GREER BOULEVARD, ,HUNTINGTON,WV,25701,-82.4288712,38.410445200000005
2213,HUNTINGTON INTERNAL MEDICINE GROUP NOW CARE,304-399-2273,5170 UNITED STATES HIGHWAY 60 EAST, ,HUNTINGTON,WV,25705,-82.345322,38.4150144
2214,PEDIATRIC EVENING CLINIC,864-591-0311,451 EAST SAINT JOHN STREET, ,SPARTANBURG,SC,29302,-81.9217872,34.9539918
2215,BLUFFTON-OKATIE PRIMARY AND URGENT CARE,843-705-8888,40 OKATIE CENTER BOULEVARD SOUTH,SUITE 100,OKATIE,SC,29909,-80.9402452,32.2931109
2216,FIRSTCHOICE HEALTH CARE PHYSICIANS CARE,843-678-9777,1920 2ND LOOP ROAD, ,FLORENCE,SC,29501,-79.8015171,34.171088899999994
2217,MAIN STREET MEDICAL,843-681-3777,93 MAIN STREET, ,HILTON HEAD ISLAND,SC,29926,-80.7202746,32.2166007
2218,DOCTORS URGENT CARE,301-387-7777,24441 GARRETT HIGHWAY, ,MCHENRY,MD,21541,-79.3549734,39.5597777
2219,WINCHESTER URGENT CARE,931-967-1514,2204 COWAN HIGHWAY, ,WINCHESTER,TN,37398,-86.0769871,35.1728029
2220,US HEALTHWORKS MEDICAL GROUP - READING,610-926-0960,1114 COMMONS BOULEVARD, ,READING,PA,19605,-75.9506043,40.400897799999996
2221,COMMUNITY HEALTH OF SOUTH DADE,305-253-5100,10300 SOUTHWEST 216TH STREET, ,MIAMI,FL,33190,-80.3579786,25.5659415
2222,CONCENTRA MEDICAL CENTER - PENNSAUKEN,856-663-7690,7204 NORTH PARK DRIVE, ,PENNSAUKEN,NJ,8109,-75.08322059999999,39.92848920000001
2223,HENRY COUNTY URGENT CARE,765-599-2754,113 SOUTH MEMORIAL DRIVE, ,NEW CASTLE,IN,47362,-85.38347320000001,39.929717
2224,DAVIESS COMMUNITY HOSPITAL QUICK CARE CLINIC,812-254-7845,1805 SOUTH STATE HIGHWAY 57, ,WASHINGTON,IN,47501,-87.1808533,38.6318401
2225,WHITEWATER VALLEY MEDICAL,765-825-8686,1475 EAST STATE HIGHWAY 44,WHITEWATER VALLEY MEDICAL CENTER,CONNERSVILLE,IN,47331,-85.1110024,39.6384294
2226,CAYLOR NICKEL CLINIC PROFESSIONAL CARE FAMILY PRACTICE - URGENT CARE,260-919-3470,125 EAST CHERRY STREET, ,BLUFFTON,IN,46714,-85.1704446,40.737933399999996
2227,MEDEXPRESS URGENT CARE - CHARLESTON,304-925-3627,5430 MACCORKLE AVENUE SOUTHEAST, ,CHARLESTON,WV,25304,-81.570872,38.315706299999995
2228,EAST WOOD CLINIC - PARIS URGENT CARE,731-644-9362,1323 EAST WOOD STREET, ,PARIS,TN,38242,-88.2966078,36.3080376
2229,FAYETTE REGIONAL HEALTH SYSTEM - CONNERSVILLE IMMEDIATE CARE,765-827-8063,1941 VIRGINIA AVENUE, ,CONNERSVILLE,IN,47331,-85.1322562,39.6579875
2230,PHYSICIANS MEDICAL,931-297-5028,2893 HUNTSVILLE HIGHWAY, ,FAYETTEVILLE,TN,37334,-86.57385550000001,35.05667639999999
2231,FAYETTE REGIONAL HEALTH SYSTEM - UNION COUNTY IMMEDIATE CARE,765-458-5191,950 NORTH MARKET STREET, ,LIBERTY,IN,47353,-84.92789609999998,39.6445081
2232,CONCENTRA MEDICAL CENTER - RICHMOND CENTRAL,804-358-0361,4301 WEST BROAD STREET, ,RICHMOND,VA,23230,-77.4862987,37.5752904
2233,MONROE COUNTY HEALTH CENTER - PETERSTOWN,304-753-4336,UNITED STATES HIGHWAY 219, ,PETERSTOWN,WV,24963,-80.7569372,37.4080256
2234,HEALTH CHECK,718-748-5482,8518 4TH AVENUE, ,BROOKLYN,NY,11209,-74.0285074,40.6230451
2235,CROSSVILLE MEDICAL GROUP WALK IN CLINIC,931-456-3674,100 LANTANA ROAD,SUITE 109,CROSSVILLE,TN,38555,-85.02668059999999,35.94492329999999
2236,MED SURG PLUS,765-962-0913,100 NORTH 15TH STREET, ,RICHMOND,IN,47374,-84.882065,39.8306946
2237,GALLATIN URGENT CARE,615-452-6899,728 NASHVILLE PIKE, ,GALLATIN,TN,37066,-86.4658054,36.381141
2238,GLASGOW URGENT CARE,270-651-7796,411 SOUTH L ROGERS WELLS BOULEVARD, ,GLASGOW,KY,42141,-85.9318715,36.9905387
2239,CHILDRENS HEALTHCARE OF ATLANTA - TOWN CENTER IMMEDIATE CARE,404-785-8010,2895 GEORGE BUSBEE PARKWAY NORTHWEST, ,KENNESAW,GA,30144,-84.5693672,34.0261526
2240,LAWRENCEBURG URGENT CARE,812-539-2911,587 WEST EADS PARKWAY, ,LAWRENCEBURG,IN,47025,-84.8717297,39.09234910000001
2241,AFTER HOURS CARE OF HARRISON COUNTY,812-738-1899,1955 EDSEL LANE NORTHWEST, ,CORYDON,IN,47112,-86.1359598,38.230371999999996
2242,MEDEXPRESS URGENT CARE - IRWIN,724-863-4362,12120 STATE ROUTE 30, ,IRWIN,PA,15642,-79.7416432,40.331804299999995
2243,FIRST CARE OF RAVENSWOOD,304-868-6000,705 WASHINGTON STREET, ,RAVENSWOOD,WV,26164,-81.76705890000001,38.9560732
2244,NOVA URGENT CARE - LEESBURG,703-777-9701,51 CATOCTIN CIRCLE NORTHEAST, ,LEESBURG,VA,20176,-77.55402640000001,39.111971200000006
2245,DOCTORS URGENT CARE OFFICES - SPRINGDALE,513-671-5050,360 GLENSPRINGS DRIVE, ,SPRINGDALE,OH,45246,-84.4847848,39.292118200000004
2246,NOVA URGENT CARE - STERLING,703-430-4343,21036 TRIPLE SEVEN ROAD,SUITE 100,STERLING,VA,20165,-77.4065998,39.033649700000005
2247,CARE STATION IV - SECAUCUS,201-348-3636,210 MEADOWLANDS PARKWAY, ,SECAUCUS,NJ,7094,-74.0760949,40.7844077
2248,BAY SHORE URGENT CARE,631-969-8700,40 BAY SHORE AVENUE, ,BAY SHORE,NY,11706,-73.2481377,40.7249665
2249,GARDEN CITY URGENT MEDICAL CARE,516-279-6911,520 FRANKLIN AVENUE, ,GARDEN CITY,NY,11530,-73.63353959999999,40.7232622
2250,Z MEDICAL CARE,516-802-5562,128 GLEN STREET,SUITE A,GLEN COVE,NY,11542,-73.6267421,40.863231400000004
2251,WASHINGTON COUNTY FAMILY PRACTICE,478-552-9000,632 FERNCREST DRIVE, ,SANDERSVILLE,GA,31082,-82.80482669999999,32.9991894
2252,PHYSICIANS MEDICAL WALK IN CARE,931-728-8153,1300 MCARTHUR STREET, ,MANCHESTER,TN,37355,-86.0889537,35.462945399999995
2253,BICHON URGENT CARE,615-230-8887,180 NORTH BELVEDERE DRIVE, ,GALLATIN,TN,37066,-86.47962609999999,36.3766441
2254,FIRST ASSIST URGENT CARE OF ELIZABETHTON,423-542-8929,314 ROGOSIN DRIVE, ,ELIZABETHTON,TN,37643,-82.239805,36.3449955
2255,PROMPT FAMILY CARE,423-587-2443,1621 WEST MORRIS BOULEVARD,SUITE B,MORRISTOWN,TN,37813,-83.3097382,36.202644899999996
2256,GLASGOW IMMEDIATE CARE CENTER,270-834-8892,405 SOUTH L ROGERS WELLS BOULEVARD, ,GLASGOW,KY,42141,-85.9318902,36.9909484
2257,NATIONAL URGENT CARE CLINIC,931-455-4520,1802 NORTH JACKSON STREET,SUITE 8,TULLAHOMA,TN,37388,-86.22826140000001,35.3822172
2258,FAIR OAKS WALK IN CARE - FAIRFAX,703-385-8378,12011 LEE JACKSON MEMORIAL HIGHWAY,SUITE 102,FAIRFAX,VA,22033,-77.36107259999999,38.8660812
2259,PEDIATRIC URGENT CARE OF LIMA,419-224-5437,967 BELLEFONTAINE AVENUE, ,LIMA,OH,45804,-84.0886795,40.7365895
2260,DR RISCILES WALK IN,813-831-6000,3201 SOUTH DALE MABRY HIGHWAY,SUITE 102,TAMPA,FL,33629,-82.50636659999999,27.916666999999997
2261,MIDDLE COUNTRY MEDICAL CARE,631-698-1111,266 MIDDLE COUNTRY ROAD, ,CORAM,NY,11727,-72.9955834,40.8708816
2262,AMERICAS URGENT CARE - LEWIS CENTER,740-549-2700,24 HIDDEN RAVINES DRIVE, ,POWELL,OH,43065,-83.0217454,40.170816200000004
2263,FIRST MED URGENT CARE,516-294-8910,292 HERRICKS ROAD, ,MINEOLA,NY,11501,-73.65734559999999,40.7447597
2264,MEDEXPRESS URGENT CARE - MONACA,724-773-0777,3944 BRODHEAD ROAD,SUITE 7B,MONACA,PA,15061,-80.3000578,40.6798764
2265,FAMILY WALK IN CLINIC,931-707-7117,42 DOOLEY STREET, ,CROSSVILLE,TN,38555,-85.0328103,35.9590181
2266,QUALITY MEDICAL CENTER,931-484-1100,15 WALKER HILL CIRCLE, ,CROSSVILLE,TN,38555,-85.037399,35.9740409
2267,DOCTORS URGENT CARE OFFICES - MASON,513-770-4122,4201 AERO DRIVE, ,MASON,OH,45040,-84.29276390000001,39.3397591
2268,DOCTORS URGENT CARE OFFICES - MILFORD,513-831-8555,935 STATE HIGHWAY 28, ,MILFORD,OH,45150,-84.25094,39.1914322
2269,DOCTORS WALK-IN CLINIC - BRANDON,813-681-5571,206 EAST BRANDON BOULEVARD, ,BRANDON,FL,33511,-82.2839782,27.9380358
2270,DOCTORS WALK-IN CLINIC - CARROLLWOOD,813-264-1885,13856 NORTH DALE MABRY HIGHWAY, ,TAMPA,FL,33618,-82.506984,28.0710229
2271,DOCTORS WALK-IN CLINIC - SEFFNER,813-684-4424,801 WEST DOCTOR MARTIN LUTHUR KING JUNIOR BOULEVARD, ,SEFFNER,FL,33584,-82.2875902,27.981893300000003
2272,DOCTORS WALK-IN CLINIC - WEST TAMPA,813-877-8450,2810 WEST DOCTOR MARTIN LUTHUR KING JUNIOR BOULEVARD, ,TAMPA,FL,33607,-82.48984940000001,27.981035100000003
2273,IMMEDIATE HEALTH ASSOCIATES AT SUNBURY URGENT CARE,740-965-8305,101 WEST CHERRY STREET,SUITE D,SUNBURY,OH,43074,-82.8637863,40.2440562
2274,LONG ISLAND GROUP DOCTORS IMMEDIATE CARE,631-752-7000,1111 BROADHOLLOW ROAD,SUITES 114 AND 205,FARMINGDALE,NY,11735,-73.42162900000001,40.7381393
2275,FLATLANDS MEDICAL AND URGENT CARE,718-927-1355,9613 FLATLANDS AVENUE, ,BROOKLYN,NY,11236,-73.9013696,40.6435874
2276,IMMEDIATE MEDICAL CARE,718-252-4414,2462 FLATBUSH AVENUE, ,BROOKLYN,NY,11234,-73.92349509999998,40.6101299
2277,NEW YORK URGENT CARE,516-605-0120,55 EAST OLD COUNTRY ROAD, ,HICKSVILLE,NY,11801,-73.51675859999999,40.7645435
2278,PROMPT FAMILY CARE - SOUTH,423-581-1479,1050 FRESHOUR STREET, ,MORRISTOWN,TN,37813,-83.2863497,36.203449600000006
2279,NOVA URGENT CARE - WARRENTON,540-347-0400,528 WATERLOO ROAD, ,WARRENTON,VA,20186,-77.8097034,38.7175304
2280,CONCENTRA URGENT CARE - NEWARK,302-738-0103,4110 STANTON OGLETOWN ROAD, ,NEWARK,DE,19713,-75.68428990000001,39.685647100000004
2281,SOUTHAMPTON IMMEDIATE CARE,631-287-2600,290 NORTH SEA ROAD, ,SOUTHAMPTON,NY,11968,-72.3973775,40.89525
2282,THE MED STATION,516-759-5406,104 FOREST AVENUE, ,GLEN COVE,NY,11542,-73.6213911,40.8731067
2283,NATIONAL URGENT CARE CLINIC,615-325-1442,421 NORTH BROADWAY STREET, ,PORTLAND,TN,37148,-86.5196592,36.5864033
2284,FIRST FAMILY MEDICAL,731-925-1911,895 CLIFTON ROAD, ,SAVANNAH,TN,38372,-88.2304741,35.237930299999995
2285,BISHOP ORRIS MEDICAL CENTER URGENT CARE,718-613-7375,1536 BEDFORD AVENUE, ,BROOKLYN,NY,11216,-73.9554708,40.670688299999995
2286,SELECT SPECIALITY AT UPMC MONTEFIORE,412-647-2345,3459 5TH AVENUE, ,PITTSBURGH,PA,15213,-79.9610504,40.440304299999994
2287,FLORIDA MEDICAL CLINIC,813-780-8440,38135 MARKET SQUARE DRIVE, ,ZEPHYRHILLS,FL,33542,-82.1855763,28.254027299999997
2288,HOCKESSIN WALK-IN MEDICAL CARE,302-234-4000,316 LANTANA DRIVE, ,HOCKESSIN,DE,19707,-75.70845209999999,39.7736333
2289,TAKOMA MEDICAL ASSOCIATES,423-278-1700,438 EAST VANN ROAD,SUITE 100,GREENEVILLE,TN,37743,-82.8452682,36.1502247
2290,HAYFIELD URGENT CARE,703-778-0400,7598 TELEGRAPH ROAD,SUITE 100,ALEXANDRIA,VA,22315,-77.13991259999999,38.752684499999994
2291,PATIENT FIRST - MIDLOTHIAN,804-320-8160,8110 MIDLOTHIAN TURNPIKE, ,RICHMOND,VA,23235,-77.5463966,37.4977718
2292,PRIMARY CARE ASSOCIATES - LEE HI MEDICAL CENTER,540-776-5656,2155 APPERSON DRIVE, ,SALEM,VA,24153,-80.02037920000001,37.2653544
2293,CARILION CLINIC URGENT CARE - WESTLAKE,540-719-1815,13205 BOOKER T WASHINGTON HIGHWAY, ,HARDY,VA,24101,-79.7139636,37.120258299999996
2294,COMMUNITY CARE WALK IN CLINIC,865-590-0072,2317 SOUTH ROANE STREET, ,HARRIMAN,TN,37748,-84.6147438,35.8945486
2295,WEST WILSON WALK IN CLINIC,615-754-2828,4024 MOUNT JULIET ROAD, ,MOUNT JULIET,TN,37122,-86.5149107,36.2264498
2296,BARTLETT PLACE MEDICAL GROUP,423-587-2707,1907 WEST MORRIS BOULEVARD,SUITE B,MORRISTOWN,TN,37813,-83.31791650000001,36.202630400000004
2297,ATHENS FAMILY PRACTICE WALK IN CLINIC,423-263-6444,872 UNITED STATES HIGHWAY 411,UNIT G,ETOWAH,TN,37331,-84.52134009999999,35.342560799999994
2298,CONCENTRA URGENT CARE - MOUNT LAUREL,856-778-1090,817 EAST GATE DRIVE,SUITE 102,MOUNT LAUREL,NJ,8054,-74.9502707,39.9421922
2299,CONCENTRA URGENT CARE - TETERBORO,201-393-9199,150 NORTH STREET, ,TETERBORO,NJ,7608,-74.0517017,40.8641966
2300,GREENEVILLE URGENT CARE,423-636-8891,1744 EAST ANDREW JOHNSON HIGHWAY, ,GREENEVILLE,TN,37745,-82.792043,36.1767598
2301,MEDIC-1 WALK IN CLINIC,540-371-1664,3429 JEFFERSON DAVIS HIGHWAY, ,FREDERICKSBURG,VA,22408,-77.49289379999999,38.2731273
2302,EMERGENCY USA AND FAMILY,703-883-0900,1608 SPRING HILL ROAD,TYSONS CORNER,VIENNA,VA,22182,-77.24667159999998,38.9265001
2303,PEACHSTREET CLINIC,678-398-5440,4426 AUSTELL ROAD, ,AUSTELL,GA,30106,-84.60959709999999,33.845851200000006
2304,SARATOGA MEDICAL CLINIC,703-569-6998,7839 ROLLING ROAD,SUITE A,SPRINGFIELD,VA,22153,-77.21135550000001,38.7437574
2305,SUN MEDICAL EXPRESS WALK IN CLINIC - HENDERSONVILLE,615-264-4860,711 EAST MAIN STREET,SUITE 107,HENDERSONVILLE,TN,37075,-86.5627954,36.3256278
2306,DOCTORS OFFICE WALK IN CLINIC,615-453-3645,1430 WEST BADDOUR PARKWAY, ,LEBANON,TN,37087,-86.33005179999999,36.2190915
2307,NOVA URGENT CARE - ASHBURN,703-554-1111,21785 FILIGREE COURT, ,ASHBURN,VA,20147,-77.4577386,39.012491499999996
2308,ADVANCED FAMILY AND URGENT CARE CLINIC,931-438-8260,4114 THORNTON TAYLOR PARKWAY, ,FAYETTEVILLE,TN,37334,-86.55505579999999,35.156212100000005
2309,CONCENTRA URGENT CARE - FLORENCE,859-282-6060,10110 TOEBBEN DRIVE, ,INDEPENDENCE,KY,41051,-84.6158315,38.9541656
2310,CAROLINAS HEALTHCARE URGENT CARE - STEELE CREEK,704-587-6700,9332 SOUTH TRYON STREET, ,CHARLOTTE,NC,28273,-80.94162440000001,35.1314396
2311,COLD SPRING URGENT CARE,859-442-8444,3699 ALEXANDRIA PIKE, ,NEWPORT,KY,41076,-84.44935190000001,39.028191899999996
2312,NORTH LEXINGTON URGENT TREATMENT CLINIC - GEORGETOWN,502-863-6400,100 EASTSIDE DRIVE, ,GEORGETOWN,KY,40324,-84.5464363,38.2130026
2313,PARK MED URGENT CARE CENTER - OAK RIDGE,865-483-4040,115B SOUTH ILLINOIS AVENUE, ,OAK RIDGE,TN,37830,-84.26562159999999,36.0099226
2314,BEDFORD URGENT CARE,931-680-8910,1612 NORTH MAIN STREET, ,SHELBYVILLE,TN,37160,-86.4556863,35.506223299999995
2315,ADVANCED URGENT MEDICAL CARE,703-329-1037,6020 RICHMOND HIGHWAY,SUITE 100,ALEXANDRIA,VA,22303,-77.0693816,38.786683200000006
2316,SOMERSET VALLEY URGENT CARE,908-781-7171,470 A UNITED STATES HIGHWAY 202-206 NORTH, ,BEDMINSTER,NJ,7921,-74.642962,40.6504358
2317,COMPREHENSIVE URGENT MEDICAL CARE,703-707-3707,1110 ELDEN STREET,SUITE 102A,HERNDON,VA,20170,-77.3987688,38.9649994
2318,PORTLAND FAMILY CARE AND WALK IN CLINIC,615-323-1020,505 SOUTH BROADWAY, ,PORTLAND,TN,37148,-86.5140033,36.5744513
2319,FAMILY MEDICAL ASSOCIATES,615-444-6203,1407 WEST BADDOUR PARKWAY, ,LEBANON,TN,37087,-86.3293115,36.219859899999996
