Provider_ID,Hospital_Name,Address,City,State,ZIP_Code,Phone_Number,Condition,Score,Sample,Location,Hospital_overall_rating
50140,"KAISER FOUNDATION HOSPITAL FONTANA","9961 SIERRA AVE",FONTANA,CA,92335,9094275500,"Emergency Department","Not Available","Not Available","9961 SIERRA AVE
FONTANA, CA
(34.072271, -117.433458)",3
50189,"GEORGE L MEE MEMORIAL HOSPITAL","300 CANAL STREET","KING CITY",CA,93930,8313856000,"Emergency Department",28,410,"300 CANAL STREET
KING CITY, CA
(36.206819, -121.132137)",3
50211,"ALAMEDA HOSPITAL","2070 CLINTON AVENUE",ALAMEDA,CA,94501,5105223700,"Emergency Department",18,463,"2070 CLINTON AVENUE
ALAMEDA, CA
(37.76323, -122.253541)",3
50232,"FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO",CA,93401,8055435353,"Emergency Department",9,410,"1911 JOHNSON AVE
SAN LUIS OBISPO, CA
(35.278663, -120.650212)",4
50238,"METHODIST HOSPITAL OF SOUTHERN CA","300 W HUNTINGTON DR",ARCADIA,CA,91006,6264454441,"Emergency Department",31,394,"300 W HUNTINGTON DR
ARCADIA, CA
(34.13484, -118.042466)",5
50150,"SIERRA NEVADA MEMORIAL HOSPITAL","155 GLASSON WAY","GRASS VALLEY",CA,95945,5302746000,"Emergency Department",11,409,"155 GLASSON WAY
GRASS VALLEY, CA
(39.229022, -121.04734)",3
50191,"ST MARY MEDICAL CENTER","1050 LINDEN AVE","LONG BEACH",CA,90813,5624919000,"Emergency Department",19,400,"1050 LINDEN AVE
LONG BEACH, CA
(33.779901, -118.186685)",2
50128,"TRI-CITY MEDICAL CENTER","4002 VISTA WAY",OCEANSIDE,CA,92056,7607248411,"Emergency Department",48,383,"4002 VISTA WAY
OCEANSIDE, CA
(33.183783, -117.290918)",2
50226,"AHMC ANAHEIM REGIONAL MEDICAL CENTER","1111 W LA PALMA AVENUE",ANAHEIM,CA,92801,7147741450,"Emergency Department",47,340,"1111 W LA PALMA AVENUE
ANAHEIM, CA
(33.847138, -117.933934)",3
50136,"PETALUMA VALLEY HOSPITAL","400 N MCDOWELL BLVD",PETALUMA,CA,94954,7077781111,"Emergency Department",20,383,"400 N MCDOWELL BLVD
PETALUMA, CA
(38.253183, -122.63286)",3
50149,"CALIFORNIA HOSPITAL MEDICAL CENTER LA","1401 SOUTH GRAND AVENUE","LOS ANGELES",CA,90015,2137482411,"Emergency Department",9,408,"1401 SOUTH GRAND AVENUE
LOS ANGELES, CA
(34.037212, -118.265363)",2
50132,"SAN GABRIEL VALLEY MEDICAL CENTER","438 W LAS TUNAS DRIVE","SAN GABRIEL",CA,91776,6262895454,"Emergency Department",27,442,"438 W LAS TUNAS DRIVE
SAN GABRIEL, CA
(34.102461, -118.105572)",4
50179,"EMANUEL MEDICAL CENTER","825 DELBON AVE",TURLOCK,CA,95382,2096674200,"Emergency Department",34,454,"825 DELBON AVE
TURLOCK, CA
(37.510487, -120.837491)",2
50159,"VENTURA COUNTY MEDICAL CENTER","300 HILLMONT AVENUE",VENTURA,CA,93003,8056526075,"Emergency Department",33,1691,"300 HILLMONT AVENUE
VENTURA, CA
(34.279055, -119.254355)",2
50230,"GARDEN GROVE HOSPITAL & MEDICAL CENTER","12601 GARDEN GROVE BLVD","GARDEN GROVE",CA,92843,7145375160,"Emergency Department",20,570,"12601 GARDEN GROVE BLVD
GARDEN GROVE, CA
(33.774471, -117.913645)",4
50167,"SAN JOAQUIN GENERAL HOSPITAL","500 W HOSPITAL ROAD","FRENCH CAMP",CA,95231,2094686000,"Emergency Department",77,406,"500 W HOSPITAL ROAD
FRENCH CAMP, CA
(37.886492, -121.282061)",1
50231,"POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE",POMONA,CA,91767,9098659500,"Emergency Department",39,409,"1798 N GAREY AVE
POMONA, CA
(34.077639, -117.752329)",2
50195,"WASHINGTON HOSPITAL","2000 MOWRY AVE",FREMONT,CA,94538,5107971111,"Emergency Department",31,408,"2000 MOWRY AVE
FREMONT, CA
(37.557653, -121.98087)",4
50127,"WOODLAND MEMORIAL HOSPITAL","1325 COTTONWOOD STREET",WOODLAND,CA,95695,5306623961,"Emergency Department",7,410,"1325 COTTONWOOD STREET
WOODLAND, CA
(38.664344, -121.793403)",2
50131,"NOVATO COMMUNITY HOSPITAL","180 ROWLAND WAY",NOVATO,CA,94945,4152091300,"Emergency Department",13,408,"180 ROWLAND WAY
NOVATO, CA
(38.098077, -122.55966)",4
50152,"SAINT FRANCIS MEMORIAL HOSPITAL","900 HYDE ST","SAN FRANCISCO",CA,94109,4153536000,"Emergency Department",8,406,"900 HYDE ST
SAN FRANCISCO, CA
(37.789561, -122.417112)",3
50301,"UKIAH VALLEY MEDICAL CENTER","275 HOSPITAL DRIVE",UKIAH,CA,95482,7074623111,"Emergency Department",19,380,"275 HOSPITAL DRIVE
UKIAH, CA
(39.152989, -123.203793)",2
50168,"ST JUDE MEDICAL CENTER","101 E VALENCIA MESA DRIVE",FULLERTON,CA,92835,7149923000,"Emergency Department",24,282,"101 E VALENCIA MESA DRIVE
FULLERTON, CA
(33.893503, -117.927952)",3
50174,"SANTA ROSA MEMORIAL HOSPITAL","1165 MONTGOMERY DR","SANTA ROSA",CA,95405,7075255300,"Emergency Department",24,380,"1165 MONTGOMERY DR
SANTA ROSA, CA
(38.442954, -122.701112)",4
50180,"JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS","1601 YGNACIO VALLEY RD","WALNUT CREEK",CA,94598,9259393000,"Emergency Department",14,407,"1601 YGNACIO VALLEY RD
WALNUT CREEK, CA
(37.914297, -122.042071)",4
50228,"SAN FRANCISCO GENERAL HOSPITAL","1001 POTRERO AVENUE","SAN FRANCISCO",CA,94110,4152068000,"Emergency Department",46,312,"1001 POTRERO AVENUE
SAN FRANCISCO, CA
(37.756171, -122.406608)",1
50225,"FEATHER RIVER HOSPITAL","5974 PENTZ ROAD",PARADISE,CA,95969,5308779361,"Emergency Department",20,398,"5974 PENTZ ROAD
PARADISE, CA
(39.756161, -121.572305)",4
50239,"GLENDALE ADVENTIST MEDICAL CENTER","1509 E WILSON TERRACE",GLENDALE,CA,91206,8184098202,"Emergency Department",28,379,"1509 E WILSON TERRACE
GLENDALE, CA
(34.149161, -118.230354)",4
50234,"SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE",CORONADO,CA,92118,6194356251,"Emergency Department",30,348,"250 PROSPECT PLACE
CORONADO, CA
(32.694257, -117.167947)",4
50137,"KAISER FOUNDATION HOSPITAL - PANORAMA CITY","13652 CANTARA ST","PANORAMA CITY",CA,91402,8183753333,"Emergency Department","Not Available","Not Available","13652 CANTARA ST
PANORAMA CITY, CA
(34.219847, -118.430299)",3
50298,"BARSTOW COMMUNITY HOSPITAL","820 E MOUNTAIN VIEW STREET",BARSTOW,CA,92311,7602561761,"Emergency Department",39,409,"820 E MOUNTAIN VIEW STREET
BARSTOW, CA
(34.893696, -117.0166)",2
50290,"PROVIDENCE SAINT JOHN'S HEALTH CENTER","2121 SANTA MONICA BLVD","SANTA MONICA",CA,90404,3108295511,"Emergency Department",24,383,"2121 SANTA MONICA BLVD
SANTA MONICA, CA
(34.03007, -118.478305)",4
50300,"ST MARY MEDICAL CENTER","18300 HIGHWAY 18","APPLE VALLEY",CA,92307,7602422311,"Emergency Department",21,406,"18300 HIGHWAY 18
APPLE VALLEY, CA
(34.542046, -117.265602)",3
50243,"DESERT REGIONAL MEDICAL CENTER","1150 NORTH INDIAN CANYON DRIVE","PALM SPRINGS",CA,92262,7603236511,"Emergency Department",23,415,"1150 NORTH INDIAN CANYON DRIVE
PALM SPRINGS, CA
(33.838861, -116.545598)",1
50289,"SETON MEDICAL CENTER","1900 SULLIVAN AVENUE","DALY CITY",CA,94015,6509924000,"Emergency Department",24,607,"1900 SULLIVAN AVENUE
DALY CITY, CA
(37.680315, -122.47291)",4
50283,"STANFORD HEALTH CARE - VALLEYCARE","5555 WEST LAS POSITAS BOULEVARD",PLEASANTON,CA,94588,9254477000,"Emergency Department",26,465,"5555 WEST LAS POSITAS BOULEVARD
PLEASANTON, CA
(37.692133, -121.880027)",3
50276,"CONTRA COSTA REGIONAL MEDICAL CENTER","2500 ALHAMBRA AVENUE",MARTINEZ,CA,94553,9253705000,"Emergency Department",74,393,"2500 ALHAMBRA AVENUE
MARTINEZ, CA
(38.006467, -122.130891)",3
50281,"ALHAMBRA HOSPITAL MEDICAL CENTER","100 S RAYMOND AVE",ALHAMBRA,CA,91801,6265701606,"Emergency Department",21,578,"100 S RAYMOND AVE
ALHAMBRA, CA
(34.090156, -118.145017)",4
50261,"SIERRA VIEW MEDICAL CENTER","465 W PUTNAM AVE",PORTERVILLE,CA,93257,5597841110,"Emergency Department",42,583,"465 W PUTNAM AVE
PORTERVILLE, CA
(36.069575, -119.027405)",1
50292,"RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER","26520 CACTUS AVENUE","MORENO VALLEY",CA,92555,9514864000,"Emergency Department",68,358,"26520 CACTUS AVENUE
MORENO VALLEY, CA
(33.910054, -117.195824)",1
50279,"HI-DESERT MEDICAL CENTER","6601 WHITE FEATHER ROAD","JOSHUA TREE",CA,92252,7603663711,"Emergency Department",24,508,"6601 WHITE FEATHER ROAD
JOSHUA TREE, CA
(34.132676, -116.276709)",1
50245,"ARROWHEAD REGIONAL MEDICAL CENTER","400 NORTH PEPPER AVENUE",COLTON,CA,92324,9095801000,"Emergency Department",37,338,"400 NORTH PEPPER AVENUE
COLTON, CA
(34.072884, -117.352833)",2
50248,"NATIVIDAD MEDICAL CENTER","1441 CONSTITUTION BOULEVARD",SALINAS,CA,93906,8317554195,"Emergency Department",24,532,"1441 CONSTITUTION BOULEVARD
SALINAS, CA
(36.695487, -121.631223)",2
50272,"REDLANDS COMMUNITY HOSPITAL","350 TERRACINA BLVD",REDLANDS,CA,92373,9093355500,"Emergency Department",32,386,"350 TERRACINA BLVD
REDLANDS, CA
(34.037036, -117.20431)",3
50242,"DOMINICAN HOSPITAL","1555 SOQUEL DRIVE","SANTA CRUZ",CA,95065,8314627700,"Emergency Department",11,409,"1555 SOQUEL DRIVE
SANTA CRUZ, CA
(36.988341, -121.983818)",3
50254,"MARSHALL MEDICAL CENTER","1100 MARSHALL WAY",PLACERVILLE,CA,95667,5306221441,"Emergency Department",51,400,"1100 MARSHALL WAY
PLACERVILLE, CA
(38.724483, -120.790643)",5
50278,"PROVIDENCE HOLY CROSS MEDICAL CENTER","15031 RINALDI ST","MISSION HILLS",CA,91346,8183658051,"Emergency Department",30,384,"15031 RINALDI ST
MISSION HILLS, CA
(34.279013, -118.459485)",2
50291,"SUTTER SANTA ROSA REGIONAL HOSPITAL","30 MARK WEST SPRINGS ROAD","SANTA ROSA",CA,95403,7075764000,"Emergency Department",30,407,"30 MARK WEST SPRINGS ROAD
SANTA ROSA, CA
(38.496306, -122.750707)",4
50262,"RONALD REAGAN U C L A MEDICAL CENTER","757 WESTWOOD PLAZA","LOS ANGELES",CA,90095,3108256301,"Emergency Department",44,382,"757 WESTWOOD PLAZA
LOS ANGELES, CA
(34.06622, -118.445346)",3
50295,"MERCY HOSPITAL","2215 TRUXTUN AVENUE",BAKERSFIELD,CA,93301,6616325000,"Emergency Department",16,407,"2215 TRUXTUN AVENUE
BAKERSFIELD, CA
(35.373323, -119.027386)",2
50350,"BEVERLY HOSPITAL","309 W BEVERLY BLVD",MONTEBELLO,CA,90640,3237261222,"Emergency Department",36,350,"309 W BEVERLY BLVD
MONTEBELLO, CA
(34.016032, -118.100526)",4
50423,"PALO VERDE HOSPITAL","250 NORTH FIRST STREET",BLYTHE,CA,92225,7609224115,"Emergency Department",92,390,"250 NORTH FIRST STREET
BLYTHE, CA
(33.61245, -114.595479)",3
50308,"EL CAMINO HOSPITAL","2500 GRANT ROAD","MOUNTAIN VIEW",CA,94040,6509407000,"Emergency Department",14,1328,"2500 GRANT ROAD
MOUNTAIN VIEW, CA
(37.369341, -122.077933)",4
50357,"GOLETA VALLEY COTTAGE HOSPITAL","351 S PATTERSON AVE","SANTA BARBARA",CA,93111,8056816446,"Emergency Department",28,400,"351 S PATTERSON AVE
SANTA BARBARA, CA
(34.433739, -119.809308)",5
50353,"PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE","4101 TORRANCE BLVD",TORRANCE,CA,90503,3105407676,"Emergency Department",21,392,"4101 TORRANCE BLVD
TORRANCE, CA
(33.837577, -118.35708)",3
50367,"NORTHBAY MEDICAL CENTER","1200 B  GALE WILSON BLVD",FAIRFIELD,CA,94533,7076465000,"Emergency Department",17,1569,"1200 B GALE WILSON BLVD
FAIRFIELD, CA
(38.261104, -122.047573)",2
50334,"SALINAS VALLEY MEMORIAL HOSPITAL","450 EAST ROMIE LANE",SALINAS,CA,93901,8317574333,"Emergency Department",40,391,"450 EAST ROMIE LANE
SALINAS, CA
(36.659979, -121.646327)",3
50393,"PIH HOSPITAL - DOWNEY","11500 BROOKSHIRE AVENUE",DOWNEY,CA,90241,5269045000,"Emergency Department",39,431,"11500 BROOKSHIRE AVENUE
DOWNEY, CA
(33.935397, -118.131837)",2
50359,"TULARE REGIONAL MEDICAL CENTER","869 NORTH CHERRY AVENUE",TULARE,CA,93274,5596880821,"Emergency Department",96,274,"869 NORTH CHERRY AVENUE
TULARE, CA
(36.220254, -119.337669)",1
50305,"ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP","2450 ASHBY AVENUE",BERKELEY,CA,94705,5102044444,"Emergency Department",32,402,"2450 ASHBY AVENUE
BERKELEY, CA
(37.856488, -122.257329)",4
50454,"UCSF MEDICAL CENTER","505 PARNASSUS AVE, BOX 0296","SAN FRANCISCO",CA,94143,4153532733,"Emergency Department",38,382,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA
(37.763553, -122.457654)",4
50397,"COALINGA REGIONAL MEDICAL CENTER","1191 PHELPS AVENUE",COALINGA,CA,93210,5599356400,"Emergency Department",13,458,"1191 PHELPS AVENUE
COALINGA, CA
(36.151517, -120.342089)","Not Available"
50457,"ST MARY'S MEDICAL CENTER","450 STANYAN ST","SAN FRANCISCO",CA,94117,4156681000,"Emergency Department",6,412,"450 STANYAN ST
SAN FRANCISCO, CA
(37.77384, -122.454495)",3
50329,"CORONA REGIONAL MEDICAL CENTER","800 SOUTH MAIN STREET",CORONA,CA,92882,9517374343,"Emergency Department",13,409,"800 SOUTH MAIN STREET
CORONA, CA
(33.873327, -117.566768)",3
50407,"CHINESE HOSPITAL","845 JACKSON ST","SAN FRANCISCO",CA,94133,4159822400,"Emergency Department",13,739,"845 JACKSON ST
SAN FRANCISCO, CA
(37.795695, -122.40925)",4
50352,"BARTON MEMORIAL HOSPITAL","2170 SOUTH AVENUE","SOUTH LAKE TAHOE",CA,96150,5305413420,"Emergency Department",23,379,"2170 SOUTH AVENUE
SOUTH LAKE TAHOE, CA
(38.912334, -119.99863)",3
50313,"SUTTER TRACY COMMUNITY HOSPITAL","1420 NORTH TRACY BLVD",TRACY,CA,95376,2098351500,"Emergency Department",47,409,"1420 NORTH TRACY BLVD
TRACY, CA
(37.744232, -121.43494)",4
50324,"SCRIPPS MEMORIAL HOSPITAL LA JOLLA","9888 GENESEE AVENUE","LA JOLLA",CA,92037,8586264123,"Emergency Department",16,406,"9888 GENESEE AVENUE
LA JOLLA, CA
(32.885432, -117.222935)",3
50351,"TORRANCE MEMORIAL MEDICAL CENTER","3330 LOMITA BLVD",TORRANCE,CA,90509,3103259110,"Emergency Department",44,688,"3330 LOMITA BLVD
TORRANCE, CA
(33.812644, -118.34375)",5
50390,"HEMET VALLEY MEDICAL CENTER","1117 EAST DEVONSHIRE",HEMET,CA,92543,9516522811,"Emergency Department",50,378,"1117 EAST DEVONSHIRE
HEMET, CA
(33.75122, -116.959859)",1
50438,"HUNTINGTON MEMORIAL HOSPITAL","100 W  CALIFORNIA BLVD",PASADENA,CA,91109,6263975000,"Emergency Department",24,437,"100 W CALIFORNIA BLVD
PASADENA, CA
(34.135761, -118.151803)",5
50396,"SANTA BARBARA COTTAGE HOSPITAL","400 WEST PUEBLO","SANTA BARBARA",CA,93102,8056827111,"Emergency Department",46,397,"400 WEST PUEBLO
SANTA BARBARA, CA
(34.429483, -119.723077)",5
50378,"PACIFICA HOSPITAL OF THE VALLEY","9449 SAN FERNANDO RD","SUN VALLEY",CA,91352,8187673310,"Emergency Department",48,286,"9449 SAN FERNANDO RD
SUN VALLEY, CA
(34.241134, -118.395669)",2
50455,"ADVENTIST HEALTH BAKERSFIELD","2615 CHESTER AVENUE",BAKERSFIELD,CA,93301,6613953000,"Emergency Department",34,599,"2615 CHESTER AVENUE
BAKERSFIELD, CA
(35.383049, -119.018857)",2
50315,"KERN MEDICAL CENTER","1700 MOUNT VERNON AVENUE",BAKERSFIELD,CA,93306,6613262000,"Emergency Department",74,345,"1700 MOUNT VERNON AVENUE
BAKERSFIELD, CA
(35.380964, -118.967546)",2
50464,"DOCTORS MEDICAL CENTER","1441 FLORIDA AVENUE",MODESTO,CA,95350,2095781211,"Emergency Department",34,389,"1441 FLORIDA AVENUE
MODESTO, CA
(37.665531, -120.996248)",1
50327,"LOMA LINDA UNIVERSITY MEDICAL CENTER","11234 ANDERSON ST","LOMA LINDA",CA,92354,9095584000,"Emergency Department",87,396,"11234 ANDERSON ST
LOMA LINDA, CA
(34.049507, -117.261117)",1
50336,"LODI MEMORIAL HOSPITAL","975 S FAIRMONT AVENUE",LODI,CA,95240,2093343411,"Emergency Department",18,406,"975 S FAIRMONT AVENUE
LODI, CA
(38.121634, -121.285787)",2
50441,"STANFORD HEALTH CARE","300 PASTEUR DRIVE",STANFORD,CA,94305,6507235708,"Emergency Department",16,407,"300 PASTEUR DRIVE
STANFORD, CA
(37.433138, -122.176664)",4
50426,"WEST ANAHEIM MEDICAL CENTER","3033 W ORANGE AVENUE",ANAHEIM,CA,92804,7148273000,"Emergency Department",34,454,"3033 W ORANGE AVENUE
ANAHEIM, CA
(33.824735, -117.995115)",3
50414,"MERCY HOSPITAL OF FOLSOM","1650 CREEKSIDE DRIVE",FOLSOM,CA,95630,9169837400,"Emergency Department",4,410,"1650 CREEKSIDE DRIVE
FOLSOM, CA
(38.671125, -121.145833)",2
50444,"MERCY MEDICAL CENTER","333 MERCY AVENUE",MERCED,CA,95340,2095645000,"Emergency Department",10,402,"333 MERCY AVENUE
MERCED, CA
(37.340122, -120.465214)",1
50382,"CITRUS VALLEY MEDICAL CENTER-IC CAMPUS","210 W  SAN BERNARDINO ROAD",COVINA,CA,91723,6268142468,"Emergency Department",26,402,"210 W SAN BERNARDINO ROAD
COVINA, CA
(34.089947, -117.893666)",1
50417,"SUTTER COAST HOSPITAL","800 E WASHINGTON BLVD","CRESCENT CITY",CA,95531,7074648880,"Emergency Department",23,406,"800 E WASHINGTON BLVD
CRESCENT CITY, CA
(41.772698, -124.194144)",3
50380,"GOOD SAMARITAN HOSPITAL","2425 SAMARITAN DRIVE","SAN JOSE",CA,95124,4085592011,"Emergency Department",4,514,"2425 SAMARITAN DRIVE
SAN JOSE, CA
(37.251104, -121.946563)",2
50394,"COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA","147 N BRENT ST",VENTURA,CA,93003,8056525011,"Emergency Department",34,470,"147 N BRENT ST
VENTURA, CA
(34.274184, -119.257238)",3
50411,"KAISER FOUNDATION HOSPITAL - SOUTH BAY","25825 SOUTH VERMONT AVENUE","HARBOR CITY",CA,90710,3105176441,"Emergency Department","Not Available","Not Available","25825 SOUTH VERMONT AVENUE
HARBOR CITY, CA
(33.788623, -118.294366)",4
50348,"UNIVERSITY OF CALIFORNIA IRVINE MED CENTER","101 CITY DRIVE SOUTH",ORANGE,CA,92868,7144566112,"Emergency Department",22,397,"101 CITY DRIVE SOUTH
ORANGE, CA
(33.780111, -117.894303)",2
50360,"MARIN GENERAL HOSPITAL","250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,4159257900,"Emergency Department",27,404,"250 BON AIR ROAD, PO BOX 8010
GREENBRAE, CA
(37.948884, -122.535897)",4
50376,"LAC/HARBOR-UCLA MED CENTER","1000 W CARSON ST",TORRANCE,CA,90502,3102222101,"Emergency Department",25,378,"1000 W CARSON ST
TORRANCE, CA
(33.831583, -118.294546)",2
50373,"LAC+USC MEDICAL CENTER","1200 N STATE ST, ROOM C2K100","LOS ANGELES",CA,90033,3232262800,"Emergency Department",44,385,"1200 N STATE ST, ROOM C2K100
LOS ANGELES, CA
(34.059872, -118.210308)",2
50503,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","354 SANTA FE DRIVE",ENCINITAS,CA,92024,7607536501,"Emergency Department",36,400,"354 SANTA FE DRIVE
ENCINITAS, CA
(33.036272, -117.284237)",2
50512,"KAISER FOUNDATION HOSPITAL - FREMONT","39400 PASEO PADRE PKWY",FREMONT,CA,94538,5107844000,"Emergency Department","Not Available","Not Available","39400 PASEO PADRE PKWY
FREMONT, CA
(37.550913, -121.975769)","Not Available"
50523,"SUTTER DELTA MEDICAL CENTER","3901 LONE TREE WAY",ANTIOCH,CA,94509,9257797200,"Emergency Department",24,407,"3901 LONE TREE WAY
ANTIOCH, CA
(37.982295, -121.804681)",3
50541,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY","1100 VETERANS BOULEVARD","REDWOOD CITY",CA,94063,6502992000,"Emergency Department","Not Available","Not Available","1100 VETERANS BOULEVARD
REDWOOD CITY, CA
(37.489693, -122.224682)",4
50498,"SUTTER AUBURN FAITH HOSPITAL","11815 EDUCATION STREET",AUBURN,CA,95603,5308884500,"Emergency Department",21,406,"11815 EDUCATION STREET
AUBURN, CA
(38.944317, -121.099423)",4
50496,"JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS","2540 EAST ST",CONCORD,CA,94520,9256828200,"Emergency Department",29,407,"2540 EAST ST
CONCORD, CA
(37.98296, -122.034236)",5
50510,"KAISER FOUNDATION HOSPITAL","99 MONTECILLO RD","SAN RAFAEL",CA,94903,4154442000,"Emergency Department","Not Available","Not Available","99 MONTECILLO RD
SAN RAFAEL, CA
(38.004335, -122.553881)","Not Available"
50534,"JOHN F KENNEDY MEMORIAL HOSPITAL","47111 MONROE STREET",INDIO,CA,92201,7603476191,"Emergency Department",0,490,"47111 MONROE STREET
INDIO, CA
(33.706359, -116.233881)",2
50515,"KAISER FOUNDATION HOSPITAL - SAN DIEGO","4647 ZION AVE","SAN DIEGO",CA,92120,6195285000,"Emergency Department","Not Available","Not Available","4647 ZION AVE
SAN DIEGO, CA
(32.792973, -117.095859)",3
50502,"SAINT VINCENT MEDICAL CENTER","2131 W 3RD ST","LOS ANGELES",CA,90057,2134847111,"Emergency Department",5,370,"2131 W 3RD ST
LOS ANGELES, CA
(34.06319, -118.273665)",4
50481,"WEST HILLS HOSPITAL & MEDICAL CENTER","7300 MEDICAL CENTER DR","WEST HILLS",CA,91307,8186764100,"Emergency Department",4,531,"7300 MEDICAL CENTER DR
WEST HILLS, CA
(34.202931, -118.628598)",2
50516,"MERCY SAN JUAN MEDICAL CENTER","6501 COYLE AVE",CARMICHAEL,CA,95608,9165375000,"Emergency Department",15,408,"6501 COYLE AVE
CARMICHAEL, CA
(38.668049, -121.312784)",2
50526,"HUNTINGTON BEACH HOSPITAL","17772 BEACH BLVD","HUNTINGTON BEACH",CA,92647,7148435000,"Emergency Department",27,534,"17772 BEACH BLVD
HUNTINGTON BEACH, CA
(33.703889, -117.989065)",1
50485,"LONG BEACH MEMORIAL MEDICAL CENTER","2801 ATLANTIC AVE","LONG BEACH",CA,90806,5629332000,"Emergency Department",9,382,"2801 ATLANTIC AVE
LONG BEACH, CA
(33.807107, -118.185098)",4
50492,"CLOVIS COMMUNITY MEDICAL CENTER","2755 HERNDON AVE",CLOVIS,CA,93611,5593244000,"Emergency Department",68,368,"2755 HERNDON AVE
CLOVIS, CA
(36.837421, -119.661626)",1
50468,"MEMORIAL HOSPITAL OF GARDENA","1145 W REDONDO BEACH BLVD",GARDENA,CA,90247,3105324200,"Emergency Department",63,1475,"1145 W REDONDO BEACH BLVD
GARDENA, CA
(33.892375, -118.295106)",1
50506,"SIERRA VISTA REGIONAL MEDICAL CENTER","1010 MURRAY ST","SAN LUIS OBISPO",CA,93405,8505467600,"Emergency Department",31,497,"1010 MURRAY ST
SAN LUIS OBISPO, CA
(35.290966, -120.666174)",4
50517,"VICTOR VALLEY GLOBAL MEDICAL CENTER","15248 11TH ST",VICTORVILLE,CA,92392,7602458691,"Emergency Department",89,325,"15248 11TH ST
VICTORVILLE, CA
(34.52897, -117.292518)",1
50537,"SUTTER DAVIS HOSPITAL","2000 SUTTER PLACE",DAVIS,CA,95616,5307566440,"Emergency Department",24,408,"2000 SUTTER PLACE
DAVIS, CA
(38.562923, -121.772522)",4
50528,"MEMORIAL HOSPITAL LOS BANOS","520 WEST I ST","LOS BANOS",CA,93635,2098260591,"Emergency Department",25,410,"520 WEST I ST
LOS BANOS, CA
(37.063431, -120.859407)",3
50471,"GOOD SAMARITAN HOSPITAL","1225 WILSHIRE BOULEVARD","LOS ANGELES",CA,90017,2139772121,"Emergency Department",28,533,"1225 WILSHIRE BOULEVARD
LOS ANGELES, CA
(34.053209, -118.265292)",2
50597,"FOOTHILL PRESBYTERIAN HOSPITAL","250 S GRAND AVE",GLENDORA,CA,91740,6269638411,"Emergency Department",22,407,"250 S GRAND AVE
GLENDORA, CA
(34.133196, -117.872534)",2
50570,"FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER","17100 EUCLID STREET","FOUNTAIN VALLEY",CA,92708,7149667200,"Emergency Department",20,473,"17100 EUCLID STREET
FOUNTAIN VALLEY, CA
(33.715435, -117.937012)",3
50588,"SAN DIMAS COMMUNITY HOSPITAL","1350 W COVINA BLVD","SAN DIMAS",CA,91773,9095996811,"Emergency Department",16,435,"1350 W COVINA BLVD
SAN DIMAS, CA
(34.099423, -117.835006)",4
50599,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER","2315 STOCKTON BOULEVARD",SACRAMENTO,CA,95817,9167342011,"Emergency Department",24,372,"2315 STOCKTON BOULEVARD
SACRAMENTO, CA
(38.554375, -121.457535)",3
50636,"POMERADO HOSPITAL","15615 POMERADO ROAD",POWAY,CA,92064,8584856511,"Emergency Department",18,392,"15615 POMERADO ROAD
POWAY, CA
(32.996802, -117.057852)",3
50580,"LA PALMA INTERCOMMUNITY HOSPITAL","7901 WALKER STREET","LA PALMA",CA,90623,7146707400,"Emergency Department",28,579,"7901 WALKER STREET
LA PALMA, CA
(33.847397, -118.037247)",4
50608,"DELANO REGIONAL MEDICAL CENTER","1401 GARCES HIGHWAY",DELANO,CA,93215,6617254800,"Emergency Department",16,386,"1401 GARCES HIGHWAY
DELANO, CA
(35.761418, -119.238878)",2
